"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Rio Arriba County","NM","Española",1009,1159,-0.000862068965517241,-0.00515021459227468,0.00958188153310104,1069
2019-04-30,"Ravalli County","MT",,1010,1208,-0.000827129859387924,-0.00494233937397035,0.0422778257118205,8371
2019-04-30,"Fremont County","WY","Riverton",1011,1052,0.000951474785918173,0.000951474785918173,0.012512030798845,11313
2019-04-30,"Tift County","GA","Tifton",1012,1085,-0.00367309458218549,-0.00458715596330275,0.0303893637226971,8892
2019-04-30,"Champaign County","OH","Urbana",1013,1053,0.00190294957183635,0.0105566218809981,0.073394495412844,12075
2019-04-30,"Okeechobee County","FL","Okeechobee",1014,1333,0.00452147701582517,0.0106141015921152,0.0293436293436293,8171
2019-04-30,"Clarion County","PA",,1015,919,-0.0326315789473684,-0.0612870275791624,-0.0326315789473684,9342
2019-04-30,"Knox County","ME",,1016,1343,0.00223880597014925,0,0.0212927756653992,19526
2019-04-30,"Snyder County","PA","Selinsgrove",1017,1136,-0.0265638389031705,-0.0517529215358931,-0.0445752733389403,9457
2019-04-30,"Murray County","GA","Dalton",1018,1123,0.00178412132024978,0.00178412132024978,0.0485527544351074,8039
2019-04-30,"Natchitoches Parish","LA","Natchitoches",1019,1157,-0.0119555935098207,-0.0309882747068677,-0.0236286919831224,7713
2019-04-30,"Franklin County","IL",,1020,853,-0.00813953488372093,-0.0172811059907834,-0.0361581920903955,14612
2019-04-30,"Person County","NC","Durham-Chapel Hill",1021,1152,0.00261096605744125,0.00875656742556918,0.0530164533820841,8703
2019-04-30,"Floyd County","KY",,1022,879,-0.00113636363636364,-0.00453001132502831,0.00113895216400911,4231
2019-04-30,"Upshur County","TX","Longview",1023,1278,-0.00853374709076804,-0.0191864927091328,0.0150913423351867,4618
2019-04-30,"Nez Perce County","ID","Lewiston",1024,1258,0.00399042298483639,0.00559552358113509,0.0145161290322581,13108
2019-04-30,"Clinton County","PA","Lock Haven",1025,940,0,0.0118406889128095,0.007502679528403,10497
2019-04-30,"Scott County","MO","Sikeston",1026,820,0.00244498777506112,0.00737100737100737,0.0392902408111534,10000
2019-04-30,"Hendry County","FL","Clewiston",1027,1302,0.00462962962962963,0.00930232558139535,0.0316957210776545,6652
2019-04-30,"Crawford County","KS","Pittsburg",1028,697,0.00432276657060519,0.0014367816091954,0.00432276657060519,13236
2019-04-30,"Cheatham County","TN","Nashville-Davidson--Murfreesboro--Franklin",1029,1273,0.00951625693893735,0.0127287191726333,0.020850040096231,19860
2019-04-30,"Cass County","IN","Logansport",1030,781,0.0142857142857143,0.0289855072463768,0.0427236315086782,13207
2019-04-30,"Livingston County","IL","Pontiac",1031,1109,0.000902527075812274,-0.0018001800180018,-0.0115864527629234,12671
2019-04-30,"Colleton County","SC",,1032,1179,0.00597269624573379,0.0172562553925798,0.0621621621621622,10031
2019-04-30,"Jefferson County","IL","Mount Vernon",1033,927,-0.0106723585912487,-0.0242105263157895,-0.043343653250774,11939
2019-04-30,"Waldo County","ME",,1034,1229,-0.00726978998384491,-0.0160128102481986,0.0199170124481328,18254
2019-04-30,"Greene County","PA",,1035,1034,-0.00672430355427474,-0.0152380952380952,0.0268123138033764,8189
2019-04-30,"Woodford County","IL","Peoria",1036,1248,-0.00239808153477218,-0.00319488817891374,-0.0071599045346062,15840
2019-04-30,"Lawrence County","MO",,1037,772,0.0012970168612192,-0.0077120822622108,0.00651890482398957,8561
2019-04-30,"Chippewa County","MI","Sault Ste. Marie",1038,913,0.0044004400440044,-0.00109409190371991,0.0482204362801378,15515
2019-04-30,"Cooke County","TX","Gainesville",1039,1357,-0.00147167034584253,0,0.0233785822021116,11534
2019-04-30,"Douglas County","WA","Wenatchee",1040,1715,0.00292397660818713,0.00409836065573771,0.0502143294549908,9414
2019-04-30,"Fayette County","TN","Memphis",1041,1288,0.000777000777000777,0.000777000777000777,0.0304,21751
2019-04-30,"Dyer County","TN","Dyersburg",1042,825,-0.0119760479041916,-0.025974025974026,0.021039603960396,18023
2019-04-30,"Montgomery County","IN","Crawfordsville",1043,964,-0.0153217568947906,-0.0203252032520325,-0.0122950819672131,17423
2019-04-30,"Brown County","TX","Brownwood",1044,956,0.00843881856540084,0.0170212765957447,0.0335135135135135,14036
2019-04-30,"Amador County","CA",,1045,1618,-0.00736196319018405,-0.0146163215590743,-0.0176077717061324,15238
2019-04-30,"Caldwell County","TX","Austin-Round Rock",1046,1290,0,0.0015527950310559,0.0336538461538462,7212
2019-04-30,"Webster County","IA","Fort Dodge",1047,788,-0.00630517023959647,-0.00126742712294043,0.0591397849462366,14239
2019-04-30,"Erath County","TX","Stephenville",1048,1250,-0.00239425379090184,-0.00398406374501992,0.0262725779967159,7351
2019-04-30,"Manassas City","VA","Washington-Arlington-Alexandria",1049,1758,0.00228050171037628,0.00228050171037628,-0.0211581291759465,11682
2019-04-30,"Isanti County","MN","Minneapolis-St. Paul-Bloomington",1050,1433,0,0.0020979020979021,0.0475146198830409,12558
2019-04-30,"Talbot County","MD","Easton",1051,1708,0,0.00293599530240752,-0.00639906922629436,18806
2019-04-30,"Clinton County","IL","St. Louis",1052,1122,0.00268096514745308,0.0035778175313059,0.000892060660124889,13464
2019-04-30,"Williams County","OH",,1053,964,0.00626304801670146,0.0136698212407992,0.0455531453362256,10130
2019-04-30,"Warren County","VA","Washington-Arlington-Alexandria",1054,1330,0.00226073850791258,0.00453172205438067,0.0631494804156675,14901
2019-04-30,"Madison County","ID","Rexburg",1055,1189,-0.00251677852348993,-0.000840336134453782,0.0818926296633303,7697
2019-04-30,"Newberry County","SC","Newberry",1056,976,-0.00408163265306122,0,0.0328042328042328,18414
2019-04-30,"Pontotoc County","OK","Ada",1057,879,-0.00227014755959137,0,-0.00677966101694915,11498
2019-04-30,"Latah County","ID","Moscow",1058,1331,-0.00150037509377344,-0.00224887556221889,0.0333850931677019,9704
2019-04-30,"Graham County","AZ","Safford",1059,1237,-0.00241935483870968,-0.00402576489533011,0.0719237435008666,7086
2019-04-30,"Calloway County","KY","Murray",1060,997,-0.003996003996004,-0.00697211155378486,-0.002002002002002,7479
2019-04-30,"Lagrange County","IN",,1061,1110,0,-0.00715563506261181,-0.016829052258636,11278
2019-04-30,"Huntington County","IN","Huntington",1062,916,0.00659340659340659,0.0166481687014428,0.0444697833523375,13426
2019-04-30,"Graves County","KY","Mayfield",1063,878,0.00114025085518814,0.0045766590389016,0.0452380952380952,2591
2019-04-30,"Delta County","MI","Escanaba",1064,939,0.00320512820512821,0.00535331905781585,0.0780711825487945,23475
2019-04-30,"Clatsop County","OR","Astoria",1065,1544,0.000648088139987038,0.0012970168612192,0.00455432661027977,17334
2019-04-30,"Miami County","IN","Peru",1066,791,0.0102171136653895,0.018018018018018,0.0299479166666667,11563
2019-04-30,"Coshocton County","OH","Coshocton",1067,876,0.00689655172413793,0.0174216027874564,0.028169014084507,9118
2019-04-30,"Gloucester County","VA","Virginia Beach-Norfolk-Newport News",1068,1400,-0.0042674253200569,-0.00568181818181818,0.0271460014673514,15605
2019-04-30,"Jasper County","IA","Newton",1069,1066,-0.00559701492537313,0.000938967136150235,0.017175572519084,12744
2019-04-30,"Green County","WI","Madison",1070,1172,-0.000852514919011083,0.00600858369098712,0.0483005366726297,14319
2019-04-30,"Finney County","KS","Garden City",1071,1139,-0.00175284837861525,-0.00262697022767075,0.00885739592559787,8946
2019-04-30,"Dodge County","NE","Fremont",1072,1144,-0.002615518744551,-0.00608166811468288,0.0205173951828724,11206
2019-04-30,"McLeod County","MN","Hutchinson",1073,1286,-0.00464396284829721,-0.00232738557020946,0.0370967741935484,12623
2019-04-30,"Independence County","AR","Batesville",1074,849,-0.00933488914819136,-0.0252583237657865,0.00592417061611374,8702
2019-04-30,"Houghton County","MI","Houghton",1075,942,0.00106269925611052,0.00319488817891374,0.0716723549488055,16926
2019-04-30,"Steele County","MN","Owatonna",1076,1290,-0.00232018561484919,0.00233100233100233,0.0403225806451613,14035
2019-04-30,"Summit County","UT","Summit Park",1077,3069,0.00392541707556428,0.00425392670157068,-0.0281823939202027,24695
2019-04-30,"Ware County","GA","Waycross",1078,921,0.00436205016357688,0.0143171806167401,0.0383314543404735,8743
2019-04-30,"Albany County","WY","Laramie",1079,1162,0.00172413793103448,0.000861326442721792,0.0113141862489121,11218
2019-04-30,"Lincoln County","NE","North Platte",1080,1080,-0.00917431192660551,-0.010989010989011,0.023696682464455,10737
2019-04-30,"Hale County","TX","Plainview",1081,901,0.00445930880713489,0.00782997762863535,0.00895856662933931,9732
2019-04-30,"Halifax County","VA",,1082,966,-0.0310932798395186,-0.0603112840466926,-0.0182926829268293,10239
2019-04-30,"Webster County","MO","Springfield",1083,799,0.0050314465408805,0.00629722921914358,0.00756620428751576,4015
2019-04-30,"Scotland County","NC","Laurinburg",1084,862,0.00466200466200466,0.0153121319199058,0.0448484848484848,6065
2019-04-30,"Perry County","OH","Columbus",1085,939,0.00106609808102345,0.00427807486631016,0.0273522975929978,6413
2019-04-30,"Lee County","IL","Dixon",1086,1073,-0.0271985494106981,-0.0529567519858782,0.0056232427366448,12282
2019-04-30,"Douglas County","MN","Alexandria",1087,1349,0.00297397769516729,0.00671641791044776,0.0416988416988417,13207
2019-04-30,"Oneida County","WI",,1088,1063,-0.0184672206832872,-0.0157407407407407,0.0350535540408958,15517
2019-04-30,"Saint Bernard Parish","LA","New Orleans-Metairie",1089,1228,-0.00647249190938511,-0.00647249190938511,0.02418682235196,12395
2019-04-30,"Prince George County","VA","Richmond",1090,1350,-0.00221729490022173,0,0.0112359550561798,10214
2019-04-30,"Beauregard Parish","LA","DeRidder",1091,1106,-0.0195035460992908,-0.0365853658536585,-0.0298245614035088,8360
2019-04-30,"Clark County","KY","Lexington-Fayette",1092,1040,-0.00383141762452107,-0.00287631831255992,0.0337972166998012,11605
2019-04-30,"Laclede County","MO","Lebanon",1093,786,-0.013801756587202,-0.0437956204379562,-0.0284301606922126,9541
2019-04-30,"Montgomery County","KS","Coffeyville",1094,687,0.0102941176470588,0.0223214285714286,0.0618238021638331,12560
2019-04-30,"Carlton County","MN","Duluth",1095,1326,0,0.00606980273141123,0.0515463917525773,12940
2019-04-30,"Sagadahoc County","ME","Portland-South Portland",1096,1429,-0.000699300699300699,-0.00139762403913347,0.0178062678062678,15786
2019-04-30,"Isle of Wight County","VA","Virginia Beach-Norfolk-Newport News",1097,1542,-0.00258732212160414,0.00521512385919166,0.0723226703755216,15287
2019-04-30,"Seneca County","NY","Seneca Falls",1098,1334,-0.00373412994772218,0,0.0190985485103132,9907
2019-04-30,"Bladen County","NC",,1099,874,0.00459770114942529,0.0162790697674419,0.0684596577017115,9954
2019-04-30,"Hopkins County","TX","Sulphur Springs",1100,1331,-0.00597460791635549,-0.00893521965748325,0.0246343341031563,7981
2019-04-30,"Chambers County","TX","Houston-The Woodlands-Sugar Land",1101,1537,-0.0109395109395109,-0.0197704081632653,0.00786885245901639,12232
2019-04-30,"Hill County","TX",,1102,1113,-0.00890471950133571,-0.0287958115183246,-0.00268817204301075,9419
2019-04-30,"Weakley County","TN","Martin",1103,899,0.00111358574610245,0.00897867564534231,0.0613931523022432,12402
2019-04-30,"Howard County","TX","Big Spring",1104,1055,0.00764087870105062,0.0066793893129771,0.0222868217054264,10083
2019-04-30,"Bureau County","IL","Ottawa-Peru",1105,1033,-0.00673076923076923,-0.0133715377268386,0.00193986420950533,10297
2019-04-30,"Clarendon County","SC",,1106,1020,0.00492610837438424,0.0139165009940358,0.041879468845761,12794
2019-04-30,"Lassen County","CA","Susanville",1107,1388,0.0161054172767204,0.0397003745318352,0.0801556420233463,9473
2019-04-30,"Pulaski County","VA","Blacksburg-Christiansburg-Radford",1108,1070,-0.00834105653382762,-0.0165441176470588,0.0258868648130393,14926
2019-04-30,"De Soto County","FL","Arcadia",1109,1309,0.00460475825019187,0.0108108108108108,0.0210608424336973,6813
2019-04-30,"Morrow County","OH","Columbus",1110,1081,0.00464684014869888,0.0102803738317757,0.0285442435775452,11206
2019-04-30,"Harvey County","KS","Wichita",1111,856,-0.00349243306169965,0.00824499411071849,0.0740276035131744,12115
2019-04-30,"McClain County","OK","Oklahoma City",1112,1102,0.00272975432211101,0.00181818181818182,-0.000906618313689937,12566
2019-04-30,"Lincoln County","ME",,1113,1359,0.00369276218611521,0.00592153960029608,0.0134228187919463,17883
2019-04-30,"Geary County","KS","Junction City",1114,1013,0,-0.00588812561334642,-0.0559179869524697,10133
2019-04-30,"Silver Bow County","MT","Butte-Silver Bow",1115,963,0.00208116545265349,0.0168954593453009,0.165859564164649,11916
2019-04-30,"Steuben County","IN","Angola",1116,1122,-0.00266666666666667,-0.0114537444933921,-0.0105820105820106,13585
2019-04-30,"Macon County","NC",,1117,1234,-0.00483870967741936,-0.0120096076861489,0.0853122251539138,42471
2019-04-30,"Dare County","NC","Kill Devil Hills",1118,1471,0.00136147038801906,0.000680272108843537,0.02366040361865,14826
2019-04-30,"Fannin County","TX","Bonham",1119,1232,-0.00645161290322581,-0.0112359550561798,0.0275229357798165,10547
2019-04-30,"Ford County","KS","Dodge City",1120,861,0.0034965034965035,0,-0.0193621867881549,8516
2019-04-30,"Washington County","TX","Brenham",1121,1402,-0.00637845499645641,-0.0133708655876144,0.00142857142857143,8583
2019-04-30,"Lyon County","KS","Emporia",1122,764,0.00526315789473684,-0.00391134289439374,0.0186666666666667,10078
2019-04-30,"Orange County","VA",,1123,1344,-0.00148588410104012,-0.00148588410104012,0.00298507462686567,18096
2019-04-30,"Randolph County","IL",,1124,989,-0.00201816347124117,-0.00802407221664995,-0.0129740518962076,7873
2019-04-30,"Kendall County","TX","San Antonio-New Braunfels",1125,2038,-0.00293542074363992,0.00147420147420147,0.00641975308641975,13555
2019-04-30,"Iberville Parish","LA","Baton Rouge",1126,1117,-0.0115044247787611,-0.02615518744551,-0.0303819444444444,7048
2019-04-30,"Lincoln County","TN",,1127,1016,0.00793650793650794,0.014985014985015,0.0252270433905146,16079
2019-04-30,"Marion County","IA","Pella",1128,1170,-0.00425531914893617,-0.00255754475703325,0.0381543921916593,11913
2019-04-30,"Whitley County","IN","Fort Wayne",1129,1106,0.000904977375565611,-0.00180505415162455,-0.0151380231522707,12134
2019-04-30,"Jackson County","OH","Jackson",1130,901,0.00445930880713489,0.0169300225733634,0.0625,5698
2019-04-30,"Clinton County","IN","Frankfort",1131,844,-0.0105509964830012,-0.0163170163170163,-0.00705882352941176,12609
2019-04-30,"Morrison County","MN",,1132,1267,0.00635424940428912,0.00875796178343949,0.0119808306709265,15807
2019-04-30,"Greene County","IN",,1133,821,0.00984009840098401,0.0224159402241594,0.0392405063291139,9279
2019-04-30,"Accomack County","VA",,1134,1240,-0.008,-0.014308426073132,-0.00401606425702811,6788
2019-04-30,"Louisa County","VA",,1135,1392,0.00215982721382289,0.00869565217391304,0.0326409495548961,14359
2019-04-30,"Botetourt County","VA","Roanoke",1136,1258,0.00399042298483639,0.0104417670682731,0.0235964198535395,18830
2019-04-30,"Caroline County","MD",,1137,1422,0,0.000703729767769177,0.0208183776022972,15407
2019-04-30,"Coos County","NH","Berlin",1138,1198,0.00419111483654652,0.0178419711129991,0.0399305555555556,16705
2019-04-30,"Monroe County","IL","St. Louis",1139,1338,-0.00815418828762046,-0.0190615835777126,-0.00223713646532438,11760
2019-04-30,"Taos County","NM","Taos",1140,1264,-0.000790513833992095,0.00237906423473434,0.0160771704180064,15309
2019-04-30,"Hot Spring County","AR","Malvern",1141,877,0.00114155251141553,0.00573394495412844,0.0403321470937129,8354
2019-04-30,"Pike County","AL","Troy",1142,993,0.00201816347124117,0.00201816347124117,0.0290155440414508,5883
2019-04-30,"Washington County","ME",,1143,1141,-0.00609756097560976,-0.0231164383561644,-0.00954861111111111,12649
2019-04-30,"Oconee County","GA","Athens-Clarke County",1144,1671,0.0102781136638452,0.00784077201447527,-0.0773053561568194,12894
2019-04-30,"Miami County","KS","Kansas City",1145,1206,0.005,-0.00330578512396694,-0.0344275420336269,12827
2019-04-30,"Schoharie County","NY","Albany-Schenectady-Troy",1146,1434,0.00702247191011236,0.0148619957537155,0.0398839738941262,9171
2019-04-30,"Wexford County","MI","Cadillac",1147,968,0.004149377593361,0.0020703933747412,0.0590809628008753,13361
2019-04-30,"Nicollet County","MN","Mankato-North Mankato",1148,1312,0.00382555470543229,0.0069071373752878,0.0429252782193959,3489
2019-04-30,"Mecklenburg County","VA",,1149,1167,-0.0135249366018597,-0.0275,0,8824
2019-04-30,"Dorchester County","MD","Cambridge",1150,1330,-0.000751314800901578,-0.00225056264066016,0.0366328916601715,20451
2019-04-30,"Uintah County","UT","Vernal",1151,903,0.00668896321070234,0.0078125,0.0355504587155963,9926
2019-04-30,"Becker County","MN",,1152,1422,-0.00140449438202247,0.00708215297450425,0.0764572293716881,16064
2019-04-30,"Jefferson County","IN","Madison",1153,940,0.00642398286937901,0.0118406889128095,0.00106496272630458,9502
2019-04-30,"Petersburg City","VA","Richmond",1154,947,0.00317796610169492,0.00637619553666312,0.053392658509455,8654
2019-04-30,"Amherst County","VA","Lynchburg",1155,1175,0.00255972696245734,0.00858369098712446,0.0316066725197542,8836
2019-04-30,"Adams County","MS","Natchez",1156,998,-0.0167487684729064,-0.0357487922705314,0.025693730729702,8792
2019-04-30,"Smyth County","VA",,1157,986,-0.00904522613065327,-0.0189054726368159,0.00203252032520325,10657
2019-04-30,"Stone County","MO","Branson",1158,921,0.0165562913907285,0.0383314543404735,0.0561926605504587,6596
2019-04-30,"Kleberg County","TX","Kingsville",1159,1114,0.000898472596585804,0.0036036036036036,0.038210624417521,6272
