"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Des Plaines","IL","Chicago-Naperville-Elgin","Cook County",824,1813,0.00443213296398892,0.00498891352549889,0.0312855517633675,22227
2019-04-30,"Florence","SC","Florence","Florence County",825,1188,0.00253164556962025,0.0050761421319797,0.0050761421319797,24082
2019-04-30,"West Des Moines","IA","Des Moines-West Des Moines","Polk County",826,1542,0,-0.00129533678756477,0.0012987012987013,20871
2019-04-30,"Utica","NY","Utica-Rome","Oneida County",827,1029,0.0098135426889107,0.016798418972332,0.0608247422680412,15925
2019-04-30,"Gilroy","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",828,3238,-0.000925640234495526,-0.00154178230033919,0.0109272556977833,13890
2019-04-30,"Lancaster","OH","Columbus","Fairfield County",829,1077,-0.00370027752081406,0.00279329608938547,0.0335892514395393,19450
2019-04-30,"Biloxi","MS","Gulfport-Biloxi-Pascagoula","Harrison County",830,1037,-0.000963391136801541,0.000965250965250965,0.0517241379310345,17652
2019-04-30,"West Chester","OH","Cincinnati","Butler County",831,1762,0.00227531285551763,0.00628212450028555,0.0161476355247982,16050
2019-04-30,"Hendersonville","NC","Asheville","Henderson County",832,1351,0.00222551928783383,0.00670640834575261,0.0432432432432432,19081
2019-04-30,"Janesville","WI","Janesville-Beloit","Rock County",833,932,-0.00320855614973262,-0.00427350427350427,0.106888361045131,28190
2019-04-30,"Malden","MA","Boston-Cambridge-Newton","Middlesex County",834,2239,0.00448631673396142,0.00493716337522442,0.0313219714417319,14194
2019-04-30,"West Allis","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",835,1001,-0.00792864222001982,-0.015732546705998,0.001,2495
2019-04-30,"Castle Rock","CO","Denver-Aurora-Lakewood","Douglas County",836,2439,0.00205423171733772,0,-0.00204582651391162,26805
2019-04-30,"Taylorsville","UT","Salt Lake City","Salt Lake County",837,1517,0.00132013201320132,0.00596816976127321,0.0263870094722598,16938
2019-04-30,"Stuart","FL","Port St. Lucie","Martin County",838,1720,0.00116414435389988,0.00938967136150235,0.0417928528164749,22417
2019-04-30,"Bristol","CT","Hartford-West Hartford-East Hartford","Hartford County",839,1435,-0.000696378830083565,-0.00347222222222222,0.000697350069735007,20092
2019-04-30,"Richmond","KY","Richmond-Berea","Madison County",840,1097,-0.0081374321880651,-0.0205357142857143,-0.00181983621474067,17647
2019-04-30,"National City","CA","San Diego-Carlsbad","San Diego County",841,2307,0.000867678958785249,0.0074235807860262,0.0510250569476082,8660
2019-04-30,"Greenwich","CT","Bridgeport-Stamford-Norwalk","Fairfield County",842,4555,0.00818946436476317,0.000659050966608084,-0.0627572016460905,21120
2019-04-30,"Lebanon","TN","Nashville-Davidson--Murfreesboro--Franklin","Wilson County",843,1524,-0.00131061598951507,-0.00522193211488251,0.0221327967806841,19066
2019-04-30,"Azusa","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",844,2313,0.00173235166738848,0.0100436681222707,0.0362903225806452,12260
2019-04-30,"Gloucester","NJ","Philadelphia-Camden-Wilmington","Camden County",845,1678,0,0,0.0188221007893139,17889
2019-04-30,"Gardena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",846,2659,0.00226159065209197,0.00834281380356466,0.0362431800467654,12695
2019-04-30,"Edmonds","WA","Seattle-Tacoma-Bellevue","Snohomish County",847,2358,0.00212494687632809,0.00340425531914894,0.0261096605744125,17545
2019-04-30,"Annandale","VA","Washington-Arlington-Alexandria","Fairfax County",848,2519,0.00358565737051793,0.00719712115153938,0.0120530333467256,16580
2019-04-30,"Pontiac","MI","Detroit-Warren-Dearborn","Oakland County",849,995,0,0.0101522842639594,0.0596379126730564,18712
2019-04-30,"Skokie","IL","Chicago-Naperville-Elgin","Cook County",850,1931,0.00259605399792316,0.00572916666666667,0.0420939017808959,22500
2019-04-30,"Kendale Lakes","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",851,1796,0.000557103064066852,0.00335195530726257,0.0280480824270177,21172
2019-04-30,"Sammamish","WA","Seattle-Tacoma-Bellevue","King County",852,2934,0.00445053064019172,0.00376325692781389,-0.000340715502555366,17676
2019-04-30,"Fairfield","CT","Bridgeport-Stamford-Norwalk","Fairfield County",853,2479,0.0172343044727124,0.0235342691990091,-0.0339049103663289,19159
2019-04-30,"Carrollton","GA","Atlanta-Sandy Springs-Roswell","Carroll County",854,1123,-0.00177777777777778,0.00627240143369176,0.133198789101917,6188
2019-04-30,"Meriden","CT","New Haven-Milford","New Haven County",855,1457,0.00275292498279422,0.00552104899930987,0.0210231254379818,18464
2019-04-30,"Cupertino","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",856,4519,0.00221778664892437,0.00735621934908605,0.0431671283471837,16126
2019-04-30,"Martinsburg","WV","Hagerstown-Martinsburg","Berkeley County",857,1211,0.00165425971877585,-0.00247116968698517,0.0176470588235294,18629
2019-04-30,"Carmichael","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",858,1899,0.00158227848101266,0.00903294367693943,0.0377049180327869,18105
2019-04-30,"Rapid City","SD","Rapid City","Pennington County",859,1284,-0.00233100233100233,0.00234192037470726,0.0655601659751037,19492
2019-04-30,"Brookline","MA","Boston-Cambridge-Newton","Norfolk County",860,3039,0.00762599469496021,0.0143524699599466,0.0375554796858996,23809
2019-04-30,"Huntersville","NC","Charlotte-Concord-Gastonia","Mecklenburg County",861,1641,0.00428396572827417,0.00736648250460405,0.0224299065420561,23734
2019-04-30,"Clayton","NC","Raleigh","Johnston County",862,1377,0.00437636761487965,0.0110132158590308,0.0237918215613383,21271
2019-04-30,"Riverdale","GA","Atlanta-Sandy Springs-Roswell","Clayton County",863,1014,0.00695134061569017,0.0160320641282565,0.0741525423728814,19075
2019-04-30,"Lutz","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",864,1701,0.00531914893617021,0.0112960760998811,0.0346715328467153,19565
2019-04-30,"Royal Oak","MI","Detroit-Warren-Dearborn","Oakland County",865,1672,0.00179748352306771,0.00239808153477218,0.0133333333333333,25531
2019-04-30,"Saint Peters","MO","St. Louis","Saint Charles County",866,1462,0.00136986301369863,0,0.0166898470097357,22570
2019-04-30,"Petersburg","VA","Richmond","Petersburg City",867,1123,0.00178412132024978,0.00627240143369176,0.0237010027347311,21216
2019-04-30,"Texarkana","TX","Texarkana","Bowie County",868,1085,-0.00183992640294388,-0.00367309458218549,-0.00275735294117647,15432
2019-04-30,"Alexandria","LA","Alexandria","Rapides Parish",869,1059,-0.0121268656716418,-0.0248618784530387,0.0163147792706334,15233
2019-04-30,"Westminster","MD","Baltimore-Columbia-Towson","Carroll County",870,1710,-0.00581395348837209,-0.010989010989011,-0.00581395348837209,20000
2019-04-30,"Statesboro","GA","Statesboro","Bulloch County",871,1087,-0.00275229357798165,-0.00911577028258888,-0.00366636113657195,14061
2019-04-30,"Danville","VA","Danville","Danville City",872,844,-0.0105509964830012,-0.00118343195266272,-0.015169194865811,24251
2019-04-30,"Lompoc","CA","Santa Maria-Santa Barbara","Santa Barbara County",873,1820,0.00719424460431655,0.0139275766016713,0.0441767068273092,12388
2019-04-30,"Oak Lawn","IL","Chicago-Naperville-Elgin","Cook County",874,1637,0.0049109883364027,0.0129950495049505,0.0622972096041532,24226
2019-04-30,"Wilson","NC","Wilson","Wilson County",875,1098,-0.00633484162895928,-0.00453309156844968,0.0588235294117647,13907
2019-04-30,"Tamiami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",876,2276,0.00352733686067019,0.00618921308576481,0,16673
2019-04-30,"Wheaton","IL","Chicago-Naperville-Elgin","DuPage County",877,2123,0.00568450971103742,0.0104712041884817,0.0104712041884817,19376
2019-04-30,"New Iberia","LA","Lafayette","Iberia Parish",878,1045,-0.0206185567010309,-0.0404040404040404,-0.00191021967526266,18096
2019-04-30,"Olympia","WA","Olympia-Tumwater","Thurston County",879,1678,0.00358851674641148,0.00841346153846154,0.0526976160602258,15716
2019-04-30,"Hempstead","NY","New York-Newark-Jersey City","Nassau County",880,2780,0,0.00108030248469571,-0.0117312477781728,9182
2019-04-30,"Manchester","CT","Hartford-West Hartford-East Hartford","Hartford County",881,1519,-0.00197109067017083,-0.000657894736842105,0.0133422281521014,17457
2019-04-30,"Howell","MI","Detroit-Warren-Dearborn","Livingston County",882,1668,0,0.00240384615384615,0.0901960784313725,24628
2019-04-30,"Pleasure Ridge Park","KY","Louisville/Jefferson County","Jefferson County",883,1073,0.000932835820895522,-0.000931098696461825,0.0238549618320611,19547
2019-04-30,"Medford","MA","Boston-Cambridge-Newton","Middlesex County",884,2423,0.00539419087136929,0.00664727877025343,0.00706566916043225,17401
2019-04-30,"Greensburg","PA","Pittsburgh","Westmoreland County",885,968,0.004149377593361,-0.00206185567010309,-0.00616016427104723,20534
2019-04-30,"Bartlett","TN","Memphis","Shelby County",886,1477,0.00203527815468114,0.0102599179206566,0.0467753366406804,18971
2019-04-30,"White Plains","NY","New York-Newark-Jersey City","Westchester County",887,3095,-0.0045030556449019,-0.0130739795918367,-0.00129073894804776,14740
2019-04-30,"Winter Haven","FL","Lakeland-Winter Haven","Polk County",888,1249,0.00321285140562249,0.00888529886914378,0.044314381270903,19416
2019-04-30,"Union","NJ","New York-Newark-Jersey City","Union County",889,1973,-0.00202326757713708,0.00356052899287894,0.0477960701009028,15767
2019-04-30,"Grand Forks","ND","Grand Forks","Grand Forks County",890,1227,0.00573770491803279,0.0148883374689826,0.0568475452196382,4897
2019-04-30,"Bayonne","NJ","New York-Newark-Jersey City","Hudson County",891,1898,-0.00628272251308901,-0.0119729307652264,0.014430785676109,13574
2019-04-30,"Newark","OH","Columbus","Licking County",892,924,-0.00215982721382289,0.00434782608695652,0.0488081725312145,20415
2019-04-30,"Gretna","LA","New Orleans-Metairie","Jefferson Parish",893,1386,-0.00144092219020173,0.00144508670520231,0.0304832713754647,14135
2019-04-30,"Mishawaka","IN","South Bend-Mishawaka","Saint Joseph County",894,929,0.00323974082073434,0.0141921397379913,0.0840140023337223,20064
2019-04-30,"Chillicothe","OH","Chillicothe","Ross County",895,965,-0.0153061224489796,-0.0242669362992922,-0.0173116089613035,15183
2019-04-30,"Middletown","OH","Cincinnati","Butler County",896,825,0.00364963503649635,0.00609756097560976,0.0235732009925558,17138
2019-04-30,"Columbia","TN","Nashville-Davidson--Murfreesboro--Franklin","Maury County",897,1248,0,0.00483091787439614,0.00726392251815981,24853
2019-04-30,"Piscataway","NJ","New York-Newark-Jersey City","Middlesex County",898,2281,0.00219683655536028,0.0133274100399822,0.0521217712177122,12596
2019-04-30,"Downers Grove","IL","Chicago-Naperville-Elgin","DuPage County",899,2085,0.00144092219020173,0.00144092219020173,0.019559902200489,21426
2019-04-30,"Fountain Valley","CA","Los Angeles-Long Beach-Anaheim","Orange County",900,3263,0.00214987714987715,-0.00275061124694377,0.00554699537750385,16638
2019-04-30,"Loveland","OH","Cincinnati","Clermont County",901,1789,-0.000558659217877095,-0.00111669458403127,0.0341040462427746,18286
2019-04-30,"Stillwater","OK","Stillwater","Payne County",902,1227,0.00327064595257563,0.0140495867768595,-0.0104838709677419,10825
2019-04-30,"South Whittier","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",903,2463,0.000812677773262901,0.00366748166259169,0.029251984956122,12045
2019-04-30,"Altamonte Springs","FL","Orlando-Kissimmee-Sanford","Seminole County",904,1333,0.0060377358490566,0.0183346065699007,0.0487804878048781,21079
2019-04-30,"Rocklin","CA","Sacramento--Roseville--Arden-Arcade","Placer County",905,2279,0.00352267723469837,0.0124389160373167,0.0392156862745098,17666
2019-04-30,"Coconut Creek","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",906,1587,-0.0012586532410321,0.00189393939393939,0.0372549019607843,23443
2019-04-30,"Goshen","IN","Elkhart-Goshen","Elkhart County",907,1127,0.00177777777777778,-0.00353669319186561,0.0483720930232558,15707
2019-04-30,"Kettering","OH","Dayton","Montgomery County",908,1232,0,0.0114942528735632,0.052991452991453,20592
2019-04-30,"Midwest City","OK","Oklahoma City","Oklahoma County",909,886,0.00112994350282486,0.0102622576966933,0.0435806831566549,20790
2019-04-30,"Lehi","UT","Provo-Orem","Utah County",910,1635,0.00306748466257669,0.00245248313917842,0.0199625701809108,16031
2019-04-30,"Roswell","NM","Roswell","Chaves County",911,1024,0.00986193293885602,0.00589390962671906,0.0118577075098814,16083
2019-04-30,"Muskegon","MI","Muskegon","Muskegon County",912,801,0.00754716981132076,0.0139240506329114,0.072289156626506,17810
2019-04-30,"Abington","PA","Philadelphia-Camden-Wilmington","Montgomery County",913,1886,-0.00105932203389831,-0.00105932203389831,0.0261153427638738,18929
2019-04-30,"Berwyn","IL","Chicago-Naperville-Elgin","Cook County",914,1656,0.00242130750605327,0.0103721781574131,0.0739299610894942,11976
2019-04-30,"Dearborn Heights","MI","Detroit-Warren-Dearborn","Wayne County",915,1126,0.00446030330062444,0.00446030330062444,0.028310502283105,23020
2019-04-30,"Colton","CA","Riverside-San Bernardino-Ontario","San Bernardino County",916,1677,0.00660264105642257,0.0182149362477231,0.0593809222994315,11158
2019-04-30,"Crown Point","IN","Chicago-Naperville-Elgin","Lake County",917,1469,0.00823610157858614,0.0194309507286607,0.0201388888888889,11952
2019-04-30,"Taunton","MA","Providence-Warwick","Bristol County",918,1671,0.0011983223487118,0.000598802395209581,0.0127272727272727,14026
2019-04-30,"Moore","OK","Oklahoma City","Cleveland County",919,1143,0.00175284837861525,0.00704845814977974,0.0419325432999088,22458
2019-04-30,"Paducah","KY","Paducah","McCracken County",920,867,-0.00459242250287026,0.00115473441108545,0.0445783132530121,6772
2019-04-30,"Anderson","IN","Indianapolis-Carmel-Anderson","Madison County",921,681,0.00590841949778434,0.0194610778443114,0.0509259259259259,24158
2019-04-30,"Glenview","IL","Chicago-Naperville-Elgin","Cook County",922,2613,-0.00114678899082569,-0.00721884498480243,0.00538668718737976,17107
2019-04-30,"Chicopee","MA","Springfield","Hampden County",923,1531,-0.00260586319218241,0.00989445910290238,0.0624566273421235,15715
2019-04-30,"New Brunswick","NJ","New York-Newark-Jersey City","Middlesex County",924,1976,0.00304568527918782,0.00304568527918782,-0.000505816894284269,6929
2019-04-30,"Goose Creek","SC","Charleston-North Charleston","Berkeley County",925,1359,0.00517751479289941,0.00965824665676077,0.0303260045489007,17364
2019-04-30,"Titusville","FL","Palm Bay-Melbourne-Titusville","Brevard County",926,1290,0.00233100233100233,0.016548463356974,0.0487804878048781,25382
2019-04-30,"Maricopa","AZ","Phoenix-Mesa-Scottsdale","Pinal County",927,1254,0.00400320256204964,0.0104754230459307,0.077319587628866,19957
2019-04-30,"Farmington","NM","Farmington","San Juan County",928,1123,0.00267857142857143,-0.00266429840142096,-0.0149122807017544,15913
2019-04-30,"Jackson","NJ","New York-Newark-Jersey City","Ocean County",929,2188,0.00643974241030359,0.014371812702828,0.0458891013384321,18875
2019-04-30,"Loganville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",930,1408,0.00427960057061341,0.0144092219020173,0.0515309932785661,3470
2019-04-30,"Tigard","OR","Portland-Vancouver-Hillsboro","Washington County",931,1982,0.0050709939148073,0.0122574055158325,0.0285417747794499,15169
2019-04-30,"Auburn","AL","Auburn-Opelika","Lee County",932,1474,0.0075187969924812,0.0200692041522491,-0.0264200792602378,14308
2019-04-30,"Mount Prospect","IL","Chicago-Naperville-Elgin","Cook County",933,2026,0.00346706290242694,0.00297029702970297,0.0186023127199598,18420
2019-04-30,"Port Orchard","WA","Bremerton-Silverdale","Kitsap County",934,1773,0.00624290578887628,0.0177956371986223,0.0751970891449363,20610
2019-04-30,"Blacksburg","VA","Blacksburg-Christiansburg-Radford","Montgomery County",935,1663,0.000601684717208183,0.00726832222895215,0.107928047968021,9134
2019-04-30,"El Centro","CA","El Centro","Imperial County",936,1216,0.00247320692497939,0.00164744645799012,0.00996677740863787,10493
2019-04-30,"Helena","MT","Helena","Lewis and Clark County",937,1305,0,0.000766871165644172,0.0456730769230769,12412
2019-04-30,"Griffin","GA","Atlanta-Sandy Springs-Roswell","Spalding County",938,985,0.00818833162743091,0.0144181256436663,0.0401267159450898,20153
2019-04-30,"Bensalem","PA","Philadelphia-Camden-Wilmington","Bucks County",939,1712,0.00234192037470726,0.00646678424456202,0.0561381863047502,14189
2019-04-30,"Margate","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",940,1602,0.00250312891113892,0.00754716981132076,0.04296875,24462
2019-04-30,"Wayne","NJ","New York-Newark-Jersey City","Passaic County",941,2313,0.0109265734265734,0.0234513274336283,0.0376850605652759,17528
